yr,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
0,4,11,20,0,1,1,20.2,25,53,24,30,210,240
0,4,11,21,0,1,1,20.2,25,53,24,37,176,213
0,4,11,22,0,1,1,19.26,20,56,24,17,96,113
0,4,11,23,0,1,1,18.32,19,64,20,13,48,61
0,4,11,0,0,2,1,18.32,19,-1,24,7,15,22
0,4,11,1,0,2,1,18.32,19,60,20,5,5,10
0,4,11,2,0,2,1,18.32,19,64,17,7,8,15
0,4,11,3,0,2,2,17.38,18,-1,22,0,4,4
0,4,11,4,0,2,1,18.32,19,64,20,1,6,7
0,4,11,5,0,2,1,17.38,18,68,19,2,26,28
0,4,11,6,0,2,2,18.32,19,64,6,4,104,108
0,4,11,7,0,2,2,17.38,18,-1,11,21,298,319
0,4,11,8,0,2,2,17.38,18,68,7,27,453,480
0,4,11,9,0,2,2,18.32,19,-1,6,26,174,200
0,4,11,10,0,2,2,18.32,19,64,19,23,115,138
0,4,11,11,0,2,2,18.32,19,64,13,18,116,134
0,4,11,12,0,2,2,17.38,18,68,0,28,148,176
0,4,11,13,0,2,3,17.38,18,60,15,21,132,153
0,4,11,14,0,2,2,17.38,18,60,19,27,120,147
0,4,11,15,0,2,2,17.38,18,60,9,36,155,191
0,4,11,16,0,2,2,16.44,17,68,9,31,240,271
0,4,11,17,0,2,2,15.5,16,72,13,29,422,451
0,4,11,18,0,2,2,15.5,16,72,19,27,414,441
0,4,11,19,0,2,2,15.5,16,72,24,27,259,286
0,4,11,20,0,2,2,14.56,15,82,9,26,212,238
0,4,11,21,0,2,2,15.5,16,77,6,23,145,168
0,4,11,22,0,2,2,13.62,14,88,7,19,109,128
0,4,11,23,0,2,2,13.62,14,94,7,14,66,80
0,4,11,0,0,3,2,13.62,14,94,0,5,26,31
0,4,11,1,0,3,3,13.62,14,-1,6,0,5,5
0,4,11,2,0,3,2,13.62,14,94,7,4,6,10
0,4,11,3,0,3,2,13.62,14,-1,7,2,3,5
0,4,11,4,0,3,2,12.68,13,100,15,1,3,4
0,4,11,5,0,3,3,13.62,14,94,7,0,13,13
0,4,11,6,0,3,2,13.62,14,-1,6,4,52,56
0,4,11,7,0,3,3,13.62,14,94,0,7,130,137
0,4,11,8,0,3,3,13.62,14,94,0,9,223,232
0,4,11,9,0,3,3,13.62,14,94,0,5,77,82
0,4,11,10,0,3,3,13.62,14,-1,0,4,32,36
0,4,11,11,0,3,3,13.62,14,94,6,7,53,60
0,4,11,12,0,3,3,13.62,14,100,0,5,49,54
0,4,11,13,0,3,3,13.62,14,94,9,6,52,58
0,4,11,14,0,3,2,13.62,14,100,9,12,49,61
0,4,11,15,0,3,3,14.56,15,94,7,16,50,66
0,4,11,16,0,3,3,14.56,15,94,7,13,110,123
0,4,11,17,0,3,2,14.56,15,88,13,17,216,233
0,4,11,18,0,3,3,13.62,14,88,26,13,176,189
0,4,11,19,0,3,3,13.62,14,88,26,3,108,111
0,4,11,20,0,3,3,12.68,13,-1,26,5,94,99
0,4,11,21,0,3,3,12.68,13,-1,19,3,72,75
0,4,11,22,0,3,3,11.74,12,88,15,1,45,46
0,4,11,23,0,3,3,11.74,12,88,9,3,28,31
0,4,11,0,0,4,2,11.74,12,88,17,2,22,24
0,4,11,1,0,4,2,11.74,12,82,11,0,5,5
0,4,11,2,0,4,2,11.74,12,-1,15,0,5,5
0,4,11,3,0,4,2,11.74,12,77,22,0,3,3
0,4,11,4,0,4,2,10.8,11,-1,28,1,3,4
0,4,11,5,0,4,3,7.98,4,71,22,1,21,22
0,4,11,6,0,4,3,8.92,7,57,15,3,72,75
0,4,11,7,0,4,3,7.98,5,61,19,4,164,168
0,4,11,8,0,4,3,7.98,4,61,20,12,343,355
0,4,11,9,0,4,2,7.98,4,61,22,14,184,198
0,4,11,10,0,4,2,7.98,4,61,22,7,74,81
0,4,11,11,0,4,3,7.04,4,-1,22,4,93,97
0,4,11,12,0,4,2,7.98,4,53,20,6,115,121
0,4,11,13,0,4,2,7.98,4,49,30,15,109,124
0,4,11,14,0,4,2,7.98,4,49,26,5,105,110
0,4,11,15,0,4,2,7.98,4,49,30,10,106,116
0,4,11,16,0,4,1,7.04,3,39,28,8,187,195
0,4,11,17,0,4,1,7.04,3,42,26,20,379,399
0,4,11,18,0,4,1,7.04,5,39,13,9,298,307
0,4,11,19,0,4,1,6.1,3,45,15,7,210,217
0,4,11,20,0,4,1,6.1,3,42,19,7,162,169
0,4,11,21,0,4,1,6.1,3,42,17,3,113,116
0,4,11,22,0,4,1,4.22,0,52,17,1,83,84
0,4,11,23,0,4,1,4.22,1,52,15,0,58,58
0,4,11,0,0,5,1,4.22,1,48,11,2,28,30
0,4,11,1,0,5,1,4.22,-1,44,22,0,10,10
0,4,11,2,0,5,1,3.28,-1,44,15,2,8,10
0,4,11,3,0,5,1,3.28,-2,41,19,0,2,2
0,4,11,4,0,5,1,2.34,-1,44,11,0,5,5
0,4,11,5,0,5,1,2.34,-1,44,9,0,22,22
0,4,11,6,0,5,1,2.34,1,44,6,1,70,71
0,4,11,7,0,5,1,2.34,-1,-1,11,5,211,216
0,4,11,8,0,5,1,2.34,-1,44,13,6,369,375
0,4,11,9,0,5,1,4.22,1,41,13,6,207,213
0,4,11,10,0,5,1,4.22,0,41,19,10,105,115
0,4,11,11,0,5,1,6.1,4,36,9,18,122,140
0,4,11,12,0,5,1,7.04,6,33,0,22,143,165
0,4,11,13,0,5,1,7.98,5,31,15,31,146,177
0,4,11,14,0,5,1,7.98,6,31,9,31,123,154
0,4,11,15,0,5,1,7.98,6,29,9,27,151,178
0,4,11,16,0,5,1,7.98,6,29,9,19,190,209
0,4,11,17,0,5,1,7.04,6,31,9,17,361,378
0,4,11,18,0,5,1,6.1,4,-1,11,16,312,328
0,4,11,19,0,5,1,5.16,2,41,11,7,183,190
0,4,11,20,0,5,1,5.16,2,48,13,8,129,137
0,4,11,21,0,5,1,5.16,2,48,11,3,108,111
0,4,11,22,0,5,1,4.22,2,52,7,9,88,97
0,4,11,23,0,5,1,4.22,2,60,9,5,54,59
0,4,11,0,0,6,1,4.22,1,56,13,4,49,53
0,4,11,1,0,6,1,4.22,-1,52,20,1,34,35
0,4,11,2,0,6,1,3.28,0,56,11,12,34,46
0,4,11,3,0,6,1,4.22,0,48,17,4,11,15
0,4,11,4,0,6,1,4.22,-1,48,22,4,4,8
0,4,11,5,0,6,1,3.28,-1,56,17,0,2,2
0,4,11,6,0,6,1,3.28,-2,60,22,2,10,12
0,4,11,7,0,6,1,3.28,-1,60,17,3,38,41
0,4,11,8,0,6,1,4.22,0,56,17,12,80,92
0,4,11,9,0,6,1,5.16,1,52,20,12,130,142
0,4,11,10,0,6,1,7.04,4,45,17,35,165,200
0,4,11,11,0,6,1,8.92,9,40,0,50,183,233
0,4,11,12,0,6,1,10.8,11,35,19,93,218,311
0,4,11,13,0,6,1,11.74,12,-1,19,118,245,363
0,4,11,14,0,6,1,11.74,12,32,20,121,228,349
0,4,11,15,0,6,1,11.74,12,41,13,120,262,382
0,4,11,16,0,6,1,11.74,12,38,20,99,188,287
0,4,11,17,0,6,1,10.8,11,40,13,61,171,232
0,4,11,18,0,6,1,9.86,10,46,9,36,172,208
0,4,11,19,0,6,2,7.98,6,71,9,33,149,182
0,4,11,20,0,6,2,8.92,8,-1,7,48,115,163
0,4,11,21,0,6,2,8.92,7,62,13,29,79,108
0,4,11,22,0,6,2,9.86,10,62,11,26,80,106
0,4,11,23,0,6,1,9.86,10,62,15,20,73,93
0,4,11,0,0,0,1,9.86,10,-1,11,14,79,93
0,4,11,1,0,0,1,10.8,11,62,17,11,73,84
0,4,11,2,0,0,1,10.8,11,62,19,12,44,56
0,4,11,3,0,0,2,10.8,11,-1,19,6,31,37
0,4,11,4,0,0,2,10.8,11,71,19,2,10,12
0,4,11,5,0,0,2,11.74,12,67,19,0,4,4
0,4,11,6,0,0,2,11.74,12,67,17,3,6,9
0,4,11,7,0,0,1,11.74,12,67,15,4,19,23
0,4,11,8,0,0,2,11.74,12,-1,19,13,52,65
0,4,11,9,0,0,1,12.68,13,72,11,29,109,138
0,4,11,10,0,0,2,12.68,13,72,7,46,183,229
0,4,11,11,0,0,2,15.5,16,-1,7,74,212,286
0,4,11,12,0,0,2,15.5,16,63,9,70,234,304
0,4,11,13,0,0,2,17.38,18,60,13,84,285,369
0,4,11,14,0,0,1,16.44,17,-1,17,113,250,363
0,4,11,15,0,0,2,16.44,17,68,13,109,242,351
0,4,11,16,0,0,2,16.44,17,63,9,81,225,306
0,4,11,17,0,0,2,16.44,17,63,13,35,168,203
0,4,11,18,0,0,2,17.38,18,64,13,22,123,145
0,4,11,19,0,0,2,15.5,16,-1,7,17,140,157
0,4,11,20,0,0,2,16.44,17,68,7,23,90,113
0,4,11,21,0,0,2,14.56,15,77,6,11,94,105
0,4,11,22,0,0,3,13.62,14,-1,6,5,35,40
0,4,11,23,0,0,3,13.62,14,88,6,3,25,28
0,4,11,0,0,1,2,13.62,14,94,0,4,13,17
0,4,11,1,0,1,3,13.62,14,94,13,4,8,12
0,4,11,2,0,1,3,12.68,13,100,13,1,2,3
0,4,11,3,0,1,3,12.68,13,100,9,0,4,4
0,4,11,4,0,1,3,12.68,13,-1,9,0,5,5
0,4,11,5,0,1,2,12.68,13,100,0,0,20,20
0,4,11,6,0,1,2,11.74,12,-1,0,0,76,76
0,4,11,7,0,1,2,13.62,14,94,11,17,229,246
0,4,11,8,0,1,2,13.62,14,94,0,13,378,391
0,4,11,9,0,1,2,14.56,15,94,7,15,222,237
0,4,11,10,0,1,2,16.44,17,83,0,25,110,135
0,4,11,11,0,1,2,16.44,17,-1,7,16,112,128
0,4,11,12,0,1,2,15.5,16,77,9,24,138,162
0,4,11,13,0,1,2,15.5,16,77,9,13,121,134
0,4,11,14,0,1,2,14.56,15,82,13,14,121,135
0,4,11,15,0,1,3,12.68,13,94,15,15,93,108
0,4,11,16,0,1,3,12.68,13,94,15,13,95,108
0,4,11,17,0,1,3,11.74,12,94,20,10,200,210
0,4,11,18,0,1,3,11.74,12,88,13,8,184,192
0,4,11,19,0,1,3,10.8,11,94,13,2,135,137
0,4,11,20,0,1,3,10.8,11,87,15,5,75,80
0,4,11,21,0,1,3,10.8,11,87,11,11,103,114
0,4,11,22,0,1,3,10.8,11,87,9,6,72,78
0,4,11,23,0,1,3,10.8,11,87,11,4,29,33
0,4,11,0,0,2,3,9.86,10,94,7,0,14,14
0,4,11,1,0,2,3,10.8,11,-1,9,1,5,6
0,4,11,2,0,2,3,9.86,10,100,7,2,4,6
0,4,11,3,0,2,3,9.86,10,-1,7,1,2,3
0,4,11,4,0,2,3,9.86,10,94,11,0,7,7
0,4,11,5,0,2,3,9.86,10,94,11,1,17,18
0,4,11,6,0,2,2,9.86,10,94,7,1,63,64
0,4,11,7,0,2,3,9.86,10,94,15,2,119,121
0,4,11,8,0,2,3,9.86,10,94,15,5,185,190
0,4,11,9,0,2,3,10.8,11,94,0,2,147,149
0,4,11,10,0,2,3,10.8,11,94,0,6,46,52
0,4,11,11,0,2,3,10.8,11,-1,9,4,28,32
0,4,11,12,0,2,3,10.8,11,100,6,3,18,21
0,4,11,13,0,2,3,11.74,12,100,6,4,22,26
0,4,11,14,0,2,3,11.74,12,100,6,4,31,35
0,4,11,15,0,2,3,12.68,13,-1,0,2,32,34
0,4,11,16,0,2,3,12.68,13,94,0,3,59,62
0,4,11,17,0,2,3,12.68,13,100,6,4,161,165
0,4,11,18,0,2,3,12.68,13,100,0,0,148,148
0,4,11,19,0,2,3,13.62,14,94,7,5,106,111
0,4,11,20,0,2,2,13.62,14,100,15,6,121,127
0,4,11,21,0,2,2,13.62,14,100,17,4,86,90
0,4,11,22,0,2,2,15.5,16,94,13,6,81,87
0,4,11,23,0,2,2,14.56,15,94,17,3,36,39
0,4,11,0,0,3,2,14.56,15,94,17,2,14,16
0,4,11,1,0,3,2,14.56,15,94,20,0,8,8
0,4,11,2,0,3,3,15.5,16,-1,24,1,5,6
0,4,11,3,0,3,3,15.5,16,94,24,1,2,3
0,4,11,4,0,3,3,16.44,17,88,24,0,5,5
0,4,11,5,0,3,2,13.62,14,94,13,1,16,17
0,4,11,6,0,3,2,12.68,13,100,0,1,68,69
0,4,11,7,0,3,2,13.62,14,100,6,2,154,156
0,4,11,8,0,3,2,14.56,15,94,7,7,316,323
0,4,11,9,0,3,2,16.44,17,94,13,3,164,167
0,4,11,10,0,3,2,16.44,17,94,13,6,70,76
0,4,11,11,0,3,2,15.5,16,72,28,9,107,116
0,4,11,12,0,3,1,14.56,15,55,28,9,151,160
0,4,11,13,0,3,2,12.68,13,54,33,12,162,174
0,4,11,14,0,3,1,11.74,12,54,31,13,200,213
0,4,11,15,0,3,2,11.74,12,54,30,13,194,207
0,4,11,16,0,3,2,10.8,11,-1,31,4,169,173
0,4,11,17,0,3,3,9.86,10,71,26,7,156,163
0,4,11,18,0,3,2,10.8,11,58,35,7,138,145
0,4,11,19,0,3,1,9.86,10,58,26,6,116,122
0,4,11,20,0,3,1,8.92,6,62,26,1,67,68
0,4,11,21,0,3,1,8.92,5,57,31,0,66,66
0,4,11,22,0,3,1,7.98,4,61,30,3,59,62
0,4,11,23,0,3,1,7.98,4,61,24,4,47,51
0,4,11,0,1,4,1,7.04,4,57,15,1,22,23
0,4,11,1,1,4,1,7.04,3,57,28,1,23,24
0,4,11,2,1,4,1,6.1,3,61,19,3,19,22
0,4,11,3,1,4,1,5.16,3,65,9,1,4,5
0,4,11,4,1,4,1,6.1,5,61,6,1,1,2
0,4,11,5,1,4,1,6.1,5,61,7,1,10,11
0,4,11,6,1,4,1,6.1,5,61,6,1,5,6
0,4,11,7,1,4,1,4.22,2,75,7,9,31,40
0,4,11,8,1,4,1,6.1,5,65,6,4,42,46
0,4,11,9,1,4,1,7.98,7,61,0,13,68,81
0,4,11,10,1,4,1,8.92,9,57,0,34,64,98
0,4,11,11,1,4,1,11.74,12,41,20,52,90,142
0,4,11,12,1,4,1,13.62,14,-1,15,62,88,150
0,4,11,13,1,4,1,14.56,15,33,15,84,91,175
0,4,11,14,1,4,1,15.5,16,31,20,74,94,168
0,4,11,15,1,4,1,15.5,16,31,17,78,71,149
0,4,11,16,1,4,1,15.5,16,34,19,48,66,114
0,4,11,17,1,4,1,14.56,15,33,7,34,40,74
0,4,11,18,1,4,1,11.74,12,50,6,13,24,37
0,4,11,19,1,4,1,10.8,11,54,7,15,13,28
0,4,11,20,1,4,1,8.92,7,76,11,14,17,31
0,4,11,21,1,4,1,8.92,7,71,11,7,19,26
0,4,11,22,1,4,1,8.92,7,71,11,8,14,22
0,4,11,23,1,4,1,7.98,7,76,7,2,19,21
0,4,11,0,0,5,1,7.98,6,76,11,7,22,29
0,4,11,1,0,5,1,7.98,8,76,0,2,12,14
0,4,11,2,0,5,1,5.16,3,81,7,4,6,10
0,4,11,3,0,5,1,5.16,3,75,7,0,2,2
0,4,11,4,0,5,1,6.1,5,75,7,4,3,7
0,4,11,5,0,5,1,5.16,5,75,0,2,3,5
0,4,11,6,0,5,1,4.22,2,81,7,4,9,13
0,4,11,7,0,5,1,4.22,4,81,0,4,31,35
0,4,11,8,0,5,1,4.22,2,81,9,6,68,74
0,4,11,9,0,5,1,7.04,7,76,0,25,70,95
0,4,11,10,0,5,1,8.92,7,71,11,60,82,142
0,4,11,11,0,5,1,10.8,11,66,7,99,127,226
0,4,11,12,0,5,1,13.62,14,51,7,126,146,272
0,4,11,13,0,5,1,15.5,16,45,15,143,140,283
0,4,11,14,0,5,1,16.44,17,39,15,122,150,272
0,4,11,15,0,5,1,16.44,17,36,13,165,145,310
0,4,11,16,0,5,1,15.5,16,39,11,122,139,261
0,4,11,17,0,5,1,15.5,16,34,7,57,127,184
0,4,11,18,0,5,1,13.62,14,44,6,45,108,153
0,4,11,19,0,5,1,11.74,12,67,0,38,96,134
0,4,11,20,0,5,1,10.8,11,58,6,19,76,95
0,4,11,21,0,5,1,8.92,9,71,0,24,61,85
0,4,11,22,0,5,1,7.98,7,71,6,12,46,58
0,4,11,23,0,5,1,7.98,7,76,7,5,28,33
0,4,11,0,0,6,1,7.98,7,-1,7,9,38,47
0,4,11,1,0,6,1,7.04,6,76,6,5,24,29
0,4,11,2,0,6,1,6.1,5,81,7,3,20,23
0,4,11,3,0,6,1,6.1,6,81,0,8,9,17
0,4,11,4,0,6,1,6.1,6,81,0,0,4,4
0,4,11,5,0,6,1,6.1,5,75,7,0,3,3
0,4,11,6,0,6,2,6.1,5,75,6,2,8,10
0,4,11,7,0,6,1,4.22,2,87,7,4,13,17
0,4,11,8,0,6,1,7.04,6,76,6,10,50,60
0,4,11,9,0,6,1,7.98,7,-1,6,16,67,83
0,4,11,10,0,6,1,8.92,9,81,0,57,84,141
0,4,11,11,0,6,1,10.8,11,62,7,107,123,230
0,4,11,12,0,6,1,12.68,13,51,0,137,172,309
0,4,11,13,0,6,1,14.56,15,44,0,177,148,325
0,4,11,14,0,6,2,14.56,15,48,9,141,158,299
0,4,11,15,0,6,2,15.5,16,42,7,154,160,314
0,4,11,16,0,6,2,13.62,14,-1,9,137,138,275
0,4,11,17,0,6,2,13.62,14,47,9,62,122,184
0,4,11,18,0,6,2,11.74,12,62,11,67,118,185
0,4,11,19,0,6,2,10.8,11,71,6,46,100,146
0,4,11,20,0,6,2,11.74,12,-1,0,55,86,141
0,4,11,21,0,6,2,9.86,10,82,0,20,72,92
0,4,11,22,0,6,2,9.86,10,76,0,14,51,65
0,4,11,23,0,6,1,8.92,9,-1,0,18,51,69
0,4,11,0,0,0,1,8.92,9,-1,0,7,39,46
0,4,11,1,0,0,1,8.92,9,81,0,9,35,44
0,4,11,2,0,0,1,7.98,8,81,0,9,22,31
0,4,11,3,0,0,1,7.98,8,87,0,9,8,17
0,4,11,4,0,0,1,7.98,7,87,7,0,4,4
0,4,11,5,0,0,1,8.92,7,87,13,0,5,5
0,4,11,6,0,0,1,9.86,10,82,11,0,9,9
0,4,11,7,0,0,1,9.86,10,87,15,12,11,23
0,4,11,8,0,0,1,10.8,11,82,20,6,36,42
0,4,11,9,0,0,1,13.62,14,72,19,21,90,111
0,4,11,10,0,0,1,13.62,14,72,19,58,131,189
0,4,11,11,0,0,1,15.5,16,63,24,83,157,240
0,4,11,12,0,0,1,17.38,18,56,19,63,193,256
0,4,11,13,0,0,1,17.38,18,60,13,97,216,313
0,4,11,14,0,0,1,21.14,25,43,31,113,200,313
0,4,11,15,0,0,1,21.14,25,43,19,96,221,317
0,4,11,16,0,0,1,18.32,19,52,17,94,229,323
0,4,11,17,0,0,1,17.38,18,56,13,37,167,204
0,4,11,18,0,0,1,15.5,16,-1,11,25,130,155
0,4,11,19,0,0,1,14.56,15,-1,15,30,109,139
0,4,11,20,0,0,1,15.5,16,-1,17,10,94,104
0,4,11,21,0,0,1,14.56,15,67,19,13,75,88
0,4,11,22,0,0,1,14.56,15,72,17,13,53,66
0,4,11,23,0,0,1,14.56,15,72,17,5,27,32
0,4,11,0,0,1,1,13.62,14,77,19,6,10,16
0,4,11,1,0,1,1,13.62,14,77,20,1,12,13
0,4,11,3,0,1,1,12.68,13,88,15,1,4,5
0,4,11,4,0,1,1,12.68,13,82,6,0,4,4
0,4,11,5,0,1,1,10.8,11,87,0,0,34,34
0,4,11,6,0,1,1,11.74,12,82,6,6,98,104
0,4,11,7,0,1,1,11.74,12,88,0,7,270,277
0,4,11,8,0,1,2,11.74,12,94,0,13,394,407
0,4,11,9,0,1,2,12.68,13,88,15,17,191,208
0,4,11,10,0,1,2,14.56,15,-1,9,21,86,107
0,4,11,11,0,1,2,16.44,17,68,7,11,107,118
0,4,11,12,0,1,1,18.32,19,60,7,13,165,178
0,4,11,13,0,1,2,19.26,20,56,0,25,137,162
0,4,11,14,0,1,1,20.2,25,56,0,14,129,143
0,4,11,15,0,1,1,19.26,20,60,11,18,132,150
0,4,11,16,0,1,1,18.32,19,60,13,24,240,264
0,4,11,17,0,1,1,19.26,20,56,13,24,444,468
0,4,11,18,0,1,1,18.32,19,64,15,20,396,416
0,4,11,19,0,1,1,17.38,18,73,15,4,260,264
0,4,11,20,0,1,2,17.38,18,73,17,12,206,218
0,4,11,21,0,1,2,17.38,18,77,15,4,152,156
0,4,11,22,0,1,2,16.44,17,83,7,7,102,109
0,4,11,23,0,1,2,16.44,17,83,9,5,41,46
0,4,11,0,0,2,1,16.44,17,83,0,4,18,22
0,4,11,1,0,2,1,16.44,17,83,6,1,16,17
0,4,11,2,0,2,2,15.5,16,88,0,0,5,5
0,4,11,3,0,2,2,15.5,16,88,0,0,2,2
0,4,11,4,0,2,2,16.44,17,83,22,1,5,6
0,4,11,5,0,2,1,15.5,16,88,19,1,21,22
0,4,11,6,0,2,1,16.44,17,-1,19,1,88,89
0,4,11,7,0,2,1,16.44,17,-1,15,12,330,342
0,4,11,8,0,2,1,17.38,18,77,19,9,440,449
0,4,11,9,0,2,3,18.32,19,73,28,5,197,202
0,4,11,10,0,2,3,18.32,19,73,28,2,34,36
0,4,11,11,0,2,3,15.5,16,88,20,1,10,11
0,4,11,12,0,2,3,11.74,12,-1,28,1,17,18
0,4,11,13,0,2,3,11.74,12,77,19,0,22,22
0,4,11,14,0,2,3,10.8,11,94,13,1,35,36
0,4,11,15,0,2,3,10.8,11,87,22,5,60,65
0,4,11,16,0,2,3,10.8,11,87,15,5,146,151
0,4,11,17,0,2,2,10.8,11,87,20,8,346,354
0,4,11,18,0,2,2,10.8,11,82,20,11,347,358
0,4,11,19,0,2,2,10.8,11,82,22,6,244,250
0,4,11,20,0,2,2,9.86,10,87,17,8,176,184
0,4,11,21,0,2,2,9.86,10,87,17,9,116,125
0,4,11,22,0,2,1,9.86,10,82,20,5,90,95
0,4,11,23,0,2,1,8.92,6,76,26,0,53,53
0,4,11,0,0,3,1,8.92,6,62,28,1,23,24
0,4,11,1,0,3,1,7.98,4,66,22,0,8,8
0,4,11,2,0,3,1,7.04,5,70,11,0,5,5
0,4,11,3,0,3,1,7.04,5,70,11,0,1,1
0,4,11,4,0,3,1,6.1,3,75,15,0,5,5
0,4,11,5,0,3,1,5.16,2,-1,13,1,21,22
0,4,11,6,0,3,1,4.22,2,87,7,3,100,103
0,4,11,7,0,3,1,4.22,2,81,7,9,276,285
0,4,11,8,0,3,1,5.16,2,81,13,13,465,478
0,4,11,9,0,3,1,6.1,3,75,19,7,186,193
0,4,11,10,0,3,1,7.98,5,-1,15,15,95,110
0,4,11,11,0,3,1,9.86,10,54,20,10,112,122
0,4,11,12,0,3,2,8.92,6,53,19,12,148,160
0,4,11,13,0,3,2,9.86,10,43,24,16,131,147
0,4,11,14,0,3,2,9.86,10,43,24,13,99,112
0,4,11,15,0,3,1,8.92,6,46,22,11,104,115
0,4,11,16,0,3,1,8.92,6,-1,19,27,199,226
0,4,11,17,0,3,2,7.98,4,49,22,15,365,380
0,4,11,18,0,3,1,7.98,4,49,22,7,369,376
0,4,11,19,0,3,2,7.04,4,57,19,6,273,279
0,4,11,20,0,3,2,7.04,4,57,19,6,184,190
0,4,11,21,0,3,1,7.04,3,53,26,7,128,135
0,4,11,22,0,3,1,6.1,2,56,20,5,82,87
0,4,11,23,0,3,1,5.16,1,52,19,4,46,50
0,4,12,0,0,4,1,5.16,1,52,22,1,19,20
0,4,12,1,0,4,1,4.22,0,60,19,1,9,10
0,4,12,2,0,4,1,4.22,-1,56,20,1,8,9
0,4,12,3,0,4,1,4.22,0,-1,17,1,6,7
0,4,12,4,0,4,1,4.22,0,56,19,0,1,1
0,4,12,5,0,4,1,4.22,0,-1,17,1,23,24
0,4,12,6,0,4,1,3.28,-2,65,19,5,92,97
0,4,12,7,0,4,1,3.28,-2,65,24,11,265,276
0,4,12,8,0,4,1,4.22,-1,60,22,15,462,477
0,4,12,9,0,4,1,6.1,2,52,22,9,215,224
0,4,12,10,0,4,1,7.04,4,53,20,7,86,93
0,4,12,11,0,4,1,7.98,5,49,17,7,95,102
0,4,12,12,0,4,1,8.92,7,46,15,9,139,148
0,4,12,13,0,4,1,10.8,11,40,15,17,137,154
0,4,12,14,0,4,1,10.8,11,40,15,20,130,150
0,4,12,15,0,4,1,10.8,11,40,15,10,144,154
0,4,12,16,0,4,1,10.8,11,40,13,9,192,201
0,4,12,17,0,4,1,8.92,7,46,9,9,409,418
0,4,12,18,0,4,1,8.92,8,43,7,12,393,405
0,4,12,19,0,4,1,7.98,7,46,7,9,219,228
0,4,12,20,0,4,1,7.98,7,46,7,12,178,190
0,4,12,21,0,4,1,6.1,5,61,7,8,154,162
0,4,12,22,0,4,1,6.1,6,61,0,5,99,104
0,4,12,23,0,4,1,4.22,3,70,6,3,70,73
0,4,12,0,0,5,1,4.22,3,70,6,6,32,38
0,4,12,1,0,5,1,3.28,3,75,0,1,14,15
0,4,12,2,0,5,1,3.28,3,75,0,0,10,10
0,4,12,3,0,5,1,2.34,2,80,0,0,1,1
0,4,12,4,0,5,1,2.34,2,-1,0,0,3,3
0,4,12,5,0,5,1,2.34,1,80,6,0,23,23
0,4,12,6,0,5,1,2.34,2,80,0,3,84,87
0,4,12,7,0,5,1,2.34,1,87,6,6,199,205
0,4,12,8,0,5,1,3.28,3,87,0,13,432,445
0,4,12,9,0,5,1,5.16,5,81,0,12,234,246
0,4,12,10,0,5,1,6.1,3,75,15,16,89,105
0,4,12,11,0,5,1,7.98,6,66,11,18,142,160
0,4,12,12,0,5,1,8.92,7,57,9,18,186,204
0,4,12,13,0,5,1,10.8,11,-1,9,19,188,207
0,4,12,14,0,5,1,11.74,12,44,7,25,145,170
0,4,12,15,0,5,1,11.74,12,41,6,24,175,199
0,4,12,16,0,5,1,11.74,12,41,6,22,254,276
0,4,12,17,0,5,1,11.74,12,38,0,20,391,411
0,4,12,18,0,5,1,10.8,11,50,0,10,362,372
0,4,12,19,0,5,1,7.98,5,53,17,13,252,265
0,4,12,20,0,5,1,9.86,10,40,19,12,178,190
0,4,12,21,0,5,1,7.98,6,49,13,9,102,111
0,4,12,22,0,5,1,7.04,5,-1,13,7,95,102
0,4,12,23,0,5,1,7.04,4,-1,19,14,81,95
0,4,12,0,0,6,1,6.1,3,56,17,10,65,75
0,4,12,1,0,6,1,4.22,1,65,13,9,62,71
0,4,12,2,0,6,1,4.22,1,65,11,9,41,50
0,4,12,3,0,6,1,3.28,0,70,9,4,5,9
0,4,12,4,0,6,1,2.34,-1,75,9,1,7,8
0,4,12,5,0,6,1,3.28,1,70,6,0,6,6
0,4,12,6,0,6,1,3.28,1,65,7,1,10,11
0,4,12,7,0,6,1,2.34,1,-1,6,2,24,26
0,4,12,8,0,6,1,3.28,1,75,6,1,62,63
0,4,12,9,0,6,1,4.22,2,70,7,25,99,124
0,4,12,10,0,6,1,7.04,6,-1,9,22,173,195
0,4,12,11,0,6,1,7.04,6,57,6,48,227,275
0,4,12,12,0,6,1,8.92,9,50,0,78,280,358
0,4,12,13,0,6,1,8.92,8,50,6,70,222,292
0,4,12,14,0,6,1,8.92,9,46,0,92,251,343
0,4,12,15,0,6,1,9.86,10,46,0,100,237,337
0,4,12,16,0,6,1,9.86,10,-1,0,75,230,305
0,4,12,17,0,6,1,8.92,9,62,0,46,186,232
0,4,12,18,0,6,1,7.98,6,53,9,31,193,224
0,4,12,19,0,6,1,6.1,5,61,6,31,144,175
0,4,12,20,0,6,1,6.1,5,61,6,17,110,127
0,4,12,21,0,6,2,6.1,5,61,6,5,104,109
0,4,12,22,0,6,2,7.04,6,61,6,17,97,114
0,4,12,23,0,6,1,6.1,4,70,9,12,73,85
0,4,12,0,0,0,1,6.1,5,-1,7,19,64,83
0,4,12,1,0,0,1,6.1,5,75,6,20,54,74
0,4,12,2,0,0,1,4.22,4,81,0,11,51,62
